Time(s),Velocity(m/s) A8 ubx,metric A8 ubx,E A8 ubx,N A8 ubx,U A8 ubx,Velocity(m/s) Tesla ubx,metric Tesla ubx,E Tesla ubx,N Tesla ubx,U Tesla ubx,Velocity(m/s) BMW ubx,metric BMW ubx,E BMW ubx,N BMW ubx,U BMW ubx,Velocity(m/s) A6 ubx,metric A6 ubx,E A6 ubx,N A6 ubx,U A6 ubx,Velocity(m/s) Mercedes ubx,metric Mercedes ubx,E Mercedes ubx,N Mercedes ubx,U Mercedes ubx
48092.6,16.52720164,0.6,435.74075439999996,-1060.379935,0.746476912,16.2905173,0.6,385.9420387,-1078.881421,-3.424689683,15.37092151,0.316666668,339.5634113,-1087.593124,0.687088842,16.44975451,0.3,282.9849412,-1092.648465,0.695603897,15.60650247,0.540000001,252.21411490000003,-1092.1740109999998,0.71354618
48092.7,16.51580083,0.6,437.2250745,-1059.6847539999999,0.746128496,16.29434128,0.6,387.5002498,-1078.432669,-3.4247080789999997,15.357000000000001,0.300000002,341.1096247,-1087.4138560000001,0.6872375559999999,16.45364742,0.3,284.6438374,-1092.609692,0.6949547359999999,15.60517271,0.530000001,253.7784256,-1092.162767,0.7133749690000001
48092.8,16.50183892,0.6,438.7039312,-1058.9803650000001,0.745743377,16.29709361,0.6,389.05704469999995,-1077.9724720000002,-3.424724869,15.35552496,0.3,342.65758519999997,-1087.221945,0.687230908,16.456,0.3,286.3019888,-1092.5635869999999,0.6942831340000001,15.60509171,0.520000001,255.34260069999996,-1092.1525470000001,0.713194335
48092.9,16.48635725,0.6,440.1776562,-1058.267646,0.745329846,16.29948595,0.6,390.61264730000005,-1077.500733,-3.42474005,15.36514306,0.3,344.20696969999995,-1087.014597,0.687067581,16.45450282,0.3,287.9582768,-1092.5057570000001,0.6935686879999999,15.60534048,0.510000001,256.9063689,-1092.142334,0.712995412
48093.0,16.47039716,0.6,441.64658139999995,-1057.547475,0.744896192,16.302229999999998,0.6,392.1672815,-1077.017353,-3.4247536210000002,15.383,0.3,345.7572421,-1086.7897679999999,0.68676261,16.45232375,0.3,289.6139861,-1092.440407,0.692839641,15.605,0.500000001,258.4694588,-1092.131114,0.712769335
48093.1,16.455,0.6,443.1110388999999,-1056.820728,0.744450706,16.30591814,0.550000005,393.72109700000004,-1076.522673,-3.424765649,15.406446599999999,0.3,347.3079688,-1086.546973,0.6863506629999999,16.454,0.3,291.27100210000003,-1092.373896,0.692136396,15.60338893,0.5,260.0316937,-1092.1180960000002,0.7125104940000001
48093.2,16.44106473,0.6,444.5713883,-1056.088202,0.74400298,16.31066559,0.500000005,395.27394619999995,-1076.018779,-3.424776478,15.43365437,0.3,348.8591273,-1086.291958,0.6859449540000001,16.46245645,0.349999995,292.930587,-1092.3104349999999,0.691490768,15.600776500000002,0.5,261.5932758,-1092.103397,0.712226281
48093.3,16.4289208,0.6,446.0281011,-1055.350365,0.74356782,16.31646831,0.450000005,396.82560710000007,-1075.508199,-3.4247865219999998,15.463,0.3,350.4107973,-1086.032025,0.685678328,16.47416869,0.399999995,294.5915097,-1092.24566,0.69090023,15.59766961,0.5,263.154502,-1092.08736,0.711927346
48093.4,16.41875529,0.6,447.4816767,-1054.607607,0.743161332,16.32332222,0.400000005,398.37585789999997,-1074.993457,-3.424796193,15.49231826,0.3,351.96286150000003,-1085.772443,0.6856318579999999,16.484,0.449999995,296.2519161,-1092.1730599999999,0.690353665,15.59457514,0.5,264.7156691,-1092.070328,0.711624335
48093.5,16.41075527,0.6,448.93261449999994,-1053.8603130000001,0.7427996259999999,16.3311946,0.4,399.9245745,-1074.4763269999999,-3.424805783,15.51727646,0.3,353.5144131,-1085.510354,0.685679505,16.48782832,0.45833333299999995,297.9103147,-1092.087855,0.6898415440000001,15.592,0.5,266.2770738,-1092.0526439999999,0.711327895
48093.6,16.40510782,0.6,450.3814138999999,-1053.108874,0.742498807,16.33993799,0.4,401.47202430000004,-1073.95558,-3.4248151030000002,15.533,0.3,355.0643479,-1085.240864,0.6856434509999999,16.48559026,0.466666666,299.5666648,-1091.9921789999999,0.689360693,15.59038983,0.509999999,267.8389538,-1092.034534,0.71104602
48093.7,16.402,0.6,451.82857429999996,-1052.353675,0.742274985,16.34937627,0.4,403.0185725,-1073.429232,-3.4248238439999996,15.53679885,0.316666665,356.6118071,-1084.960292,0.68539596,16.47823711,0.474999999,301.22128860000004,-1091.8898960000001,0.688909523,15.5899453,0.5199999989999999,269.40130930000004,-1092.015759,0.7107760879999999
48093.8,16.40150241,0.591666667,453.274399,-1051.5949460000002,0.742137633,16.35933333,0.4,404.56458430000004,-1072.895304,-3.424831694,15.53472125,0.333333332,358.15691400000003,-1084.669794,0.685009608,16.46672016,0.483333333,302.8745081,-1091.7848689999998,0.688486446,15.59080586,0.5299999989999999,270.9640812,-1091.995963,0.710512824
48093.9,16.40321967,0.583333334,454.7184079,-1050.832273,0.7420696940000001,16.36961972,0.449999995,406.1103125,-1072.3524630000002,-3.424838448,15.535,0.349999998,359.7000369,-1084.371738,0.684607051,16.4519907,0.49166666600000003,304.5266454,-1091.680961,0.688089873,15.59311095,0.539999999,272.5272105,-1091.97479,0.710250952
48094.0,16.40663992,0.575000001,456.1599247,-1050.065083,0.7420474779999999,16.37999273,0.499999995,407.65556000000004,-1071.8019800000002,-3.424844305,15.54439393,0.35,361.24180889999997,-1084.068061,0.6842752329999999,16.435,0.499999999,306.1780225,-1091.582037,0.6877182159999999,15.597000000000001,0.549999999,274.090638,-1091.951884,0.709985196
48094.1,16.4112513,0.566666667,457.5982732,-1049.292805,0.742047295,16.39019632,0.549999995,409.2000173,-1071.245775,-3.42484957,15.56376596,0.35,362.78392,-1083.758985,0.68395826,16.41664545,0.462500003,307.8288867,-1091.4905800000001,0.687369047,15.60244853,0.55,275.6542546,-1091.9268539999998,0.7097115359999999
48094.2,16.41654195,0.558333334,459.0327772,-1048.514865,0.7420454540000001,16.39997444,0.599999995,410.7433748,-1070.685769,-3.424854546,15.592505,0.35,364.32832460000003,-1083.444299,0.6835645229999999,16.39760873,0.42500000299999996,309.4791852,-1091.4035529999999,0.6870365709999999,15.6087764,0.55,277.21775069999995,-1091.899176,0.709430963
48094.3,16.422,0.550000001,460.4627606000001,-1047.73069,0.742018266,16.4090675,0.6,412.28533880000003,-1070.123348,-3.424859449,15.63,0.35,365.87697710000003,-1083.123797,0.6830024159999999,16.37851766,0.387500004,311.12879060000006,-1091.316543,0.6867141520000001,15.61513954,0.55,278.7807668,-1091.868287,0.709145725
48094.4,16.42716251,0.55,461.88768030000006,-1046.939633,0.7419450590000001,16.41720156,0.6,413.82567850000004,-1069.5577560000002,-3.424864136,15.67493951,0.333333335,367.4311055,-1082.797109,0.682219325,16.36,0.350000004,312.7775754,-1091.225134,0.686395155,15.620693900000001,0.55,280.3429431,-1091.833629,0.708858067
48094.5,16.43176216,0.55,463.3075272,-1046.140753,0.741817243,16.42409911,0.6,415.3641788,-1068.987703,-3.42486838,15.7232106,0.316666668,368.9890325,-1082.463233,0.6813186040000001,16.34260336,0.333333335,314.42537810000005,-1091.125291,0.686084438,15.6245954,0.55,281.9039202,-1091.794641,0.7085702359999999
48094.6,16.43558056,0.55,464.722425,-1045.333034,0.741629247,16.42948266,0.6,416.9006248,-1068.411899,-3.424871949,15.77,0.300000002,370.5483544,-1082.121006,0.680442598,16.3265545,0.316666668,316.07190289999994,-1091.0145,0.685832832,15.626,0.55,283.4633383,-1091.750763,0.7082844779999999
48094.7,16.4383993,0.55,466.1324978,-1044.515458,0.7413755,16.43307469,0.6,418.4348015,-1067.8290539999998,-3.4248746139999997,15.81125939,0.3,372.1072238,-1081.769549,0.679705459,16.312,0.300000002,317.71681980000005,-1090.890627,0.685702661,15.624447400000001,0.540000001,285.02101919999996,-1091.701701,0.7080016809999999
48094.8,16.44,0.55,467.53786950000006,-1043.6870099999999,0.741050432,16.43459771,0.6,419.9664937,-1067.237878,-3.4248761460000003,15.84600048,0.3,373.6660187,-1081.409117,0.679108567,16.29872464,0.316666665,319.3597835,-1090.752897,0.685728488,15.62101247,0.530000001,286.57751030000003,-1091.64823,0.707717296
48094.9,16.44025316,0.558333333,468.93861830000003,-1042.847026,0.7406538570000001,16.4337742,0.6,421.4954865,-1066.63708,-3.4248763139999996,15.874,0.3,375.22567319999996,-1081.0402490000001,0.678625107,16.28506604,0.333333332,321.0003857,-1090.605974,0.6858338409999999,15.61715383,0.520000001,288.13354060000006,-1091.591391,0.707425416
48095.0,16.43938495,0.566666666,470.33464019999997,-1041.99625,0.7402071290000001,16.43032667,0.6,423.02156490000004,-1066.025369,-3.42487489,15.89624515,0.3,376.7867436,-1080.6628150000001,0.678225662,16.269000000000002,0.349999998,322.63820269999997,-1090.4558789999999,0.685914483,15.61433013,0.510000001,289.6898388,-1091.532225,0.707120132
48095.1,16.43771045,0.574999999,471.7257851,-1041.1357779999998,0.7397369859999999,16.42411105,0.550000005,424.5443395,-1065.401762,-3.4248716810000004,15.91856522,0.3,378.3482744,-1080.274017,0.677870396,16.24914019,0.412499994,324.2729236,-1090.3072240000001,0.6858926240000001,15.614,0.500000001,291.2471339,-1091.471773,0.7067955359999999
48095.2,16.43554473,0.583333333,473.1119033,-1040.266708,0.7392701690000001,16.41551706,0.500000005,426.062724,-1064.766494,-3.4248666560000003,15.948,0.3,379.90893189999997,-1079.870386,0.6775168690000001,16.22665166,0.474999994,325.90468930000003,-1090.158976,0.6857962409999999,15.61727163,0.5,292.8059522,-1091.4106800000002,0.706448106
48095.3,16.43320289,0.5916666660000001,474.4928448,-1039.390136,0.738833417,16.40506788,0.450000005,427.5754575,-1064.120105,-3.424859819,15.98879704,0.3,381.4678973,-1079.450429,0.6771303190000001,16.2033373,0.537499994,327.5337536,-1090.0086939999999,0.6856797570000001,15.62385146,0.5,294.3660109,-1091.348004,0.7060838559999999
48095.4,16.430999999999997,0.599999999,475.86845980000004,-1038.5071580000001,0.738453468,16.39328667,0.400000005,429.0812795,-1063.4631359999998,-3.424851178,16.03403493,0.3,383.0264106,-1079.020555,0.676706699,16.180999999999997,0.599999994,329.1603702,-1089.853933,0.685597592,15.63309547,0.5,295.9268248,-1091.2824039999998,0.7057111859999999
48095.5,16.42920787,0.6083333329999999,477.2387119,-1037.618673,0.738152193,16.38077823,0.449999995,430.5794222,-1062.796317,-3.424840801,16.074,0.3,384.5862264,-1078.589145,0.676249642,16.16109925,0.6,330.7847809,-1089.692575,0.6855921229999999,15.64435965,0.5,297.4879086,-1091.2125429999999,0.705338495
48095.6,16.42792527,0.616666666,478.60401900000005,-1036.7247869999999,0.737931983,16.36847396,0.499999995,432.0710898,-1062.1211369999999,-3.424829018,16.1011963,0.316666665,386.1483007,-1078.161887,0.675779098,16.14372093,0.6,332.407179,-1089.523792,0.6856575509999999,15.657,0.5,299.0487771,-1091.137081,0.7049741829999999
48095.7,16.42720769,0.624999999,479.9649126,-1035.82541,0.737790361,16.35738687,0.549999995,433.55797970000003,-1061.439274,-3.42481622,16.11699875,0.333333332,387.710394,-1077.7336890000001,0.6753802959999999,16.12860749,0.6,334.02774589999996,-1089.347082,0.6857760340000001,15.67050607,0.5,300.60918019999997,-1091.0550859999998,0.7046258940000001
48095.8,16.42711062,0.6333333329999999,481.321924,-1034.920452,0.737724849,16.34853,0.599999995,435.041789,-1060.7524050000002,-3.4248027999999997,16.125,0.349999998,389.26946780000003,-1077.29676,0.6751547859999999,16.11550141,0.6,335.64666289999997,-1089.161943,0.685929729,15.68490169,0.5,302.16980889999996,-1090.967259,0.704298249
48095.9,16.42768956,0.641666666,482.6755848,-1034.00982,0.73773297,16.34263239,0.593750001,436.52386129999996,-1060.061768,-3.424789052,16.12862321,0.36249999899999996,390.8233483,-1076.845,0.675163324,16.10414516,0.6,337.26411119999995,-1088.967871,0.6861007920000001,15.70034429,0.5,303.7315895,-1090.874707,0.703995112
48096.0,16.429000000000002,0.6499999989999999,484.0264263,-1033.093425,0.737812246,16.33928713,0.587500001,438.00412489999997,-1059.366831,-3.424774885,16.130613699999998,0.374999999,392.37331969999997,-1076.379054,0.675303503,16.09428119,0.6,338.8802721,-1088.764365,0.686271381,15.71699125,0.5,305.2954483,-1090.7785390000001,0.7037203479999999
48096.1,16.43103237,0.65,485.37473059999996,-1032.1710779999999,0.73795609,16.33780334,0.581250001,439.48215439999996,-1058.666622,-3.424760108,16.13354735,0.387499999,393.92153060000004,-1075.901257,0.675432125,16.08565198,0.6,340.4953271,-1088.550921,0.686423652,15.735,0.5,306.86231150000003,-1090.6798609999998,0.703477823
48096.2,16.43351686,0.65,486.7197824,-1031.24221,0.738141487,16.33749015,0.575000001,440.9575243,-1057.9601710000002,-3.4247445310000004,16.14,0.399999999,395.47012939999996,-1075.413941,0.6754059920000001,16.078,0.6,342.10945719999995,-1088.327036,0.686539763,15.75435209,0.509999999,308.4328428,-1090.5795269999999,0.7032676609999999
48096.3,16.43611857,0.65,488.060617,-1030.306153,0.7383413109999999,16.33765665,0.5687500010000001,442.4298091,-1057.246505,-3.4247279639999997,16.15172693,0.4,397.02072339999995,-1074.919324,0.675123063,16.07120812,0.550000005,343.72265519999996,-1088.09284,0.686608443,15.77432576,0.5199999989999999,310.0066559,-1090.477374,0.703075021
48096.4,16.43850263,0.65,489.39626969999995,-1029.36224,0.738528437,16.33761198,0.562500001,443.8985836,-1056.524652,-3.4247102160000003,16.16720104,0.4,398.5727539,-1074.4191449999998,0.674645935,16.06572087,0.500000005,345.3341582,-1087.8509960000001,0.6866447059999999,15.79402338,0.5299999989999999,311.5831022,-1090.37298,0.7028813209999999
48096.5,16.44033414,0.65,490.72577570000004,-1028.409804,0.73867574,16.33666524,0.556250001,445.3634222,-1055.793641,-3.4246910980000003,16.18407463,0.4,400.1251208,-1073.9150300000001,0.6740783659999999,16.06212318,0.450000005,346.9430148,-1087.604795,0.686670138,15.81254733,0.539999999,313.1615329,-1090.265927,0.70266798
48096.6,16.44127823,0.65,492.0481704,-1027.4481779999999,0.7387560940000001,16.33412556,0.550000001,446.8238994,-1055.0525,-3.42467042,16.2,0.4,401.6767238,-1073.408601,0.673524111,16.061,0.400000005,348.5482737,-1087.357533,0.6867063259999999,15.829,0.549999999,314.74129910000005,-1090.1557970000001,0.7024164140000001
48096.7,16.441,0.65,493.3624891,-1026.4766949999998,0.738742375,16.330232199999998,0.48333334,448.2796933,-1054.3006369999998,-3.424648061,16.21314093,0.4,403.2265567,-1072.90061,0.673061845,16.06224953,0.4,350.1492836,-1087.111597,0.6867708640000001,15.84272936,0.55,316.32185110000006,-1090.042075,0.7021141390000001
48096.8,16.43929926,0.6416666670000001,494.66813279999997,-1025.4950609999999,0.738617842,16.32894513,0.416666673,449.73089469999996,-1053.538985,-3.424624183,16.22370712,0.4,404.7739887,-1072.3883230000001,0.672669913,16.06302302,0.4,351.7465952,-1086.865749,0.686865373,15.85406574,0.55,317.90303430000006,-1089.923872,0.701773054
48096.9,16.43651454,0.633333334,495.9659654,-1024.5044679999999,0.738407292,16.33515444,0.35000000600000003,451.1776982,-1052.7688560000001,-3.424599016,16.23241976,0.4,406.31848260000004,-1071.868132,0.672301582,16.059785,0.4,353.34105930000004,-1086.617848,0.686987483,15.86358506,0.55,319.48479310000005,-1089.800204,0.701411153
48097.0,16.43311904,0.625000001,497.2572166,-1023.506483,0.738145905,16.35194882,0.36249999899999996,452.6203766,-1051.991583,-3.424572801,16.24,0.4,407.85950160000004,-1071.336429,0.671910117,16.049,0.4,354.93352680000004,-1086.36575,0.687134825,15.87186327,0.55,321.0670717,-1089.6700859999999,0.701046431
48097.1,16.42958597,0.6166666670000001,498.543116,-1022.5026710000001,0.737868863,16.37521117,0.374999999,454.0595172,-1051.208586,-3.424545811,16.24713121,0.4,409.3967674,-1070.790778,0.671462268,16.02865315,0.4,356.524577,-1086.1071570000001,0.687302264,15.87947627,0.55,322.6498146,-1089.532535,0.7006968840000001
48097.2,16.42638856,0.608333334,499.8248932,-1021.4946,0.7376113470000001,16.39902292,0.387499999,455.4957858,-1050.421306,-3.424518332,16.25434545,0.4,410.9310368,-1070.233416,0.670978728,16.00281206,0.4,358.1137022,-1085.839148,0.687473619,15.887,0.55,324.23296600000003,-1089.386566,0.700380505
48097.3,16.424,0.6000000010000001,501.10377800000003,-1020.483835,0.737408537,16.41746555,0.399999999,456.9298484,-1049.631184,-3.424490647,16.26213697,0.4,412.4633254,-1069.667752,0.6704936770000001,15.97706494,0.4,359.7001234,-1085.55865,0.687629942,15.89488688,0.55,325.8164758,-1089.231632,0.700109834
48097.4,16.42274928,0.6083333329999999,502.3806983,-1019.47146,0.7372857279999999,16.4262367,0.4,458.36213560000004,-1048.83914,-3.4244629389999997,16.271,0.4,413.9946488,-1069.097192,0.6700412929999999,15.957,0.4,361.2830613,-1085.262587,0.687752288,15.90309537,0.55,327.40031519999997,-1089.068934,0.699875583
48097.5,16.42238844,0.616666666,503.65537580000006,-1018.4566289999999,0.7372286570000001,16.42749876,0.4,459.79213799999997,-1048.044018,-3.42443498,16.28128735,0.4,415.5256378,-1068.523951,0.66964577,15.94648162,0.4,362.8619651,-1084.949062,0.687828118,15.91146042,0.55,328.9844611,-1088.900108,0.6996630079999999
48097.6,16.42252528,0.624999999,504.92723049999995,-1017.4380140000001,0.7372131759999999,16.42503033,0.4,461.2191112,-1047.244137,-3.4244064410000004,16.29278606,0.4,417.055384,-1067.945463,0.669291366,15.94247876,0.4,364.43719760000005,-1084.6209,0.687870511,15.91981697,0.55,330.5688904,-1088.72679,0.699457365
48097.7,16.42276762,0.6333333329999999,506.19568250000003,-1016.414288,0.737215133,16.42261,0.4,462.6423108,-1046.437822,-3.4243769910000004,16.30514174,0.4,418.58259419999996,-1067.35797,0.6689523510000001,15.94023652,0.4,366.0093501,-1084.282102,0.687898955,15.927999999999999,0.55,332.15357969999997,-1088.550618,0.6992439109999999
48097.8,16.42272325,0.641666666,507.4601518,-1015.384123,0.7372103809999999,16.42319634,0.449999995,464.06119160000003,-1045.623682,-3.424346364,16.317999999999998,0.4,420.1059751,-1066.7577119999999,0.668602998,15.935,0.4,367.5790137,-1083.9366710000002,0.687932937,15.9358805,0.558333333,333.7384928,-1088.372815,0.699010185
48097.9,16.422,0.6499999989999999,508.7200585,-1014.3461900000001,0.7371747679999999,16.42646782,0.499999995,465.47600610000006,-1044.8014779999999,-3.42431454,16.3309694,0.4,421.62467710000004,-1066.142277,0.668222647,15.92348286,0.4,369.146696,-1083.587873,0.6879844909999999,15.94347373,0.566666666,335.3235414,-1088.192953,0.698752862
48098.0,16.42036314,0.65,509.97489979999995,-1013.299514,0.737090455,16.43128289,0.549999995,466.88720589999997,-1043.9712630000001,-3.4242815610000004,16.34351031,0.4,423.1396235,-1065.514639,0.667810915,15.90827291,0.4,370.71256980000004,-1083.23604,0.6880358440000001,15.95083099,0.574999999,336.90862410000005,-1088.010191,0.698470899
48098.1,16.4182079,0.65,511.22448210000005,-1012.244519,0.736964836,16.4365,0.599999995,468.2952427,-1043.133085,-3.42424747,16.35504607,0.4,424.6521813999999,-1064.879117,0.6673724870000001,15.89342651,0.4,372.2767241,-1082.880766,0.688061771,15.95800359,0.583333333,338.49363950000003,-1087.8236869999998,0.698163254
48098.2,16.41608695,0.65,512.4686891,-1011.1819800000001,0.7368116109999999,16.44121173,0.6,469.70043669999995,-1042.2869699999999,-3.4242122939999997,16.365,0.4,426.16371749999996,-1064.240031,0.666912046,15.883,0.4,373.8392482,-1082.521649,0.688037047,15.96504282,0.5916666660000001,340.0784863,-1087.632599,0.6978288859999999
48098.3,16.414553,0.65,513.7074044999999,-1010.112675,0.736644485,16.44544717,0.6,471.1025808,-1041.4328369999998,-3.424176005,16.37319443,0.4,427.67514040000003,-1063.600467,0.666432433,15.87982131,0.38750000100000004,375.4000583,-1082.157605,0.687945281,15.972000000000001,0.599999999,341.6630629,-1087.436086,0.6974667520000001
48098.4,16.41415873,0.65,514.9405118,-1009.037377,0.736477158,16.44946953,0.6,472.50133610000006,-1040.570583,-3.4241385639999997,16.38104769,0.4,429.1855247,-1062.95858,0.665929096,15.8818046,0.375000001,376.9583793,-1081.7848390000001,0.687805415,15.97884359,0.591666667,343.2472473,-1087.233268,0.697077664
48098.5,16.41545683,0.65,516.1678946999999,-1007.9568640000001,0.736323335,16.45354203,0.6,473.89636399999995,-1039.700101,-3.424099927,16.390377100000002,0.4,430.6934863,-1062.31129,0.665395638,15.88563559,0.362500001,378.5132633,-1081.398878,0.687645224,15.98521071,0.583333334,344.8308336,-1087.0231119999999,0.6966698459999999
48098.6,16.419,0.65,517.3894368,-1006.871912,0.7361967159999999,16.45792789,0.6,475.28732560000003,-1038.821287,-3.4240600530000003,16.403,0.4,432.1976416,-1061.655518,0.664825664,15.888,0.350000001,380.0637623,-1080.995247,0.6874924840000001,15.99065563,0.575000001,346.41359539999996,-1086.8045439999999,0.6962533759999999
48098.7,16.42512632,0.633333335,518.6050197,-1005.783031,0.736108164,16.46289032,0.6,476.6738822,-1037.9340359999999,-3.424018902,16.41998725,0.412499999,433.6969739,-1060.9886390000001,0.664217594,15.88583723,0.35,381.6092258,-1080.5720390000001,0.687370103,15.99473263,0.566666667,347.995306,-1086.576492,0.6958383309999999
48098.8,16.43331541,0.6166666679999999,519.8145161,-1004.689678,0.736057174,16.46869254,0.6,478.055695,-1037.038242,-3.4239764310000003,16.43942393,0.42499999899999996,435.1919363,-1060.309842,0.6635891279999999,15.87710132,0.35,383.1501926,-1080.137608,0.687281521,15.996996,0.558333334,349.575739,-1086.337885,0.6954347879999999
48098.9,16.44283231,0.600000002,521.0177966,-1003.5910449999999,0.7360403990000001,16.47559778,0.6,479.4324252,-1036.1338,-3.423932598,16.45864864,0.437499999,436.6833489,-1059.618775,0.6629627810000001,15.86,0.35,384.6874989,-1079.702874,0.68722531,15.997,0.550000001,351.1546678,-1086.087648,0.695052826
48099.0,16.45294202,0.583333335,522.2147318,-1002.4863230000001,0.7360544940000001,16.48373769,0.550000005,480.8039699,-1035.22079,-3.4238874110000004,16.475,0.449999999,438.1720322,-1058.91508,0.662361072,15.83434888,0.36249999899999996,386.2217006,-1079.275753,0.6871974129999999,15.99456668,0.540000001,352.7319361,-1085.825095,0.6946969940000001
48099.1,16.46290958,0.566666668,523.4051923000001,-1001.3747050000001,0.736096113,16.4927178,0.500000005,482.1711695,-1034.3000279999999,-3.423841066,16.48662855,0.45,439.65867199999997,-1058.198846,0.661798066,15.80639513,0.374999999,387.75223389999996,-1078.852153,0.68718325,15.99058916,0.530000001,354.3076691,-1085.551072,0.6943497270000001
48099.2,16.472,0.550000002,524.5890488,-1000.255383,0.736161911,16.50201206,0.450000005,483.5351004,-1033.372516,-3.4237938060000004,16.49493259,0.45,441.1434169,-1057.4719289999998,0.661254024,15.78399382,0.387499999,389.2782547,-1078.424978,0.687165613,15.98622828,0.520000001,355.8820622,-1085.2668119999998,0.693987933
48099.3,16.47960173,0.55,525.7663421,-999.1277582,0.736246957,16.51109444,0.400000005,484.8968388,-1032.439254,-3.4237458760000004,16.50212236,0.45,442.6262812,-1056.7366279999999,0.6607007579999999,15.775,0.399999999,390.7989189,-1077.987131,0.687127292,15.98264494,0.510000001,357.4553108,-1084.973547,0.693588518
48099.4,16.48559698,0.55,526.9377943,-997.9920714,0.73633999,16.51963946,0.449999995,486.2571198,-1031.500982,-3.423697452,16.51040808,0.45,444.107279,-1055.995243,0.660110077,15.78451561,0.4,392.31390939999994,-1077.5335220000002,0.6870541109999999,15.981,0.500000001,359.02761039999996,-1084.672509,0.6931283890000001
48099.5,16.48999135,0.55,528.1042974999999,-996.8487736999999,0.736428165,16.52812387,0.499999995,487.61531399999996,-1030.557383,-3.423648436,16.522000000000002,0.45,445.58642460000004,-1055.250072,0.659453792,15.806629999999998,0.4,393.8250175,-1077.067083,0.686944016,15.98217847,0.509999999,360.5991164,-1084.364722,0.692592887
48099.6,16.49279048,0.55,529.2667441000001,-995.6983157999999,0.736498634,16.53722495,0.549999995,488.9704506,-1029.60788,-3.423598661,16.53836405,0.437500001,447.0636177,-1054.502517,0.658717974,15.83267939,0.4,395.33456110000003,-1076.59275,0.686797986,15.98596197,0.5199999989999999,362.1698249,-1084.050386,0.692001078
48099.7,16.494,0.55,530.4260263,-994.5411485,0.7365385529999999,16.547620000000002,0.599999995,490.32155880000005,-1028.651895,-3.423547959,16.55798906,0.425000001,448.5383011,-1053.7503869999998,0.65794573,15.854000000000001,0.4,396.8448583,-1076.115462,0.686616998,15.99185622,0.5299999989999999,363.739692,-1083.7294960000002,0.691380461
48099.8,16.49367557,0.55,531.5826986000001,-993.3776555,0.7365406790000001,16.55978216,0.6,491.66783169999997,-1027.688932,-3.4234961910000004,16.57861953,0.412500001,450.00980300000003,-1052.990595,0.6571944279999999,15.86408868,0.4,398.3574592,-1075.638442,0.6864046340000001,15.99936698,0.539999999,365.3086738,-1083.402043,0.6907585359999999
48099.9,16.49207305,0.55,532.7359650000001,-992.2079524000001,0.73652018,16.57336795,0.6,493.0091171,-1026.7188210000002,-3.423443317,16.598,0.400000001,451.47745180000004,-1052.220052,0.656521437,15.86508486,0.4,399.8708411,-1075.158059,0.686174884,16.008,0.549999999,366.8767264,-1083.06802,0.6901628009999999
48100.0,16.48949833,0.55,533.8846911999999,-991.0320877,0.736497825,16.58782969,0.6,494.3454262,-1025.741473,-3.423389324,16.6144076,0.38750000100000004,452.94096270000006,-1051.436867,0.655962521,15.86128861,0.4,401.3827131,-1074.668967,0.68594434,16.0172208,0.558333333,368.443797,-1082.727436,0.689613613
48100.1,16.48625731,0.55,535.0277436000001,-989.8501098999999,0.736494387,16.60261975,0.6,495.67677069999996,-1024.7567980000001,-3.4233341989999997,16.62824997,0.375000001,454.4015988,-1050.64394,0.655467036,15.857000000000001,0.4,402.8907844,-1074.165823,0.6857295929999999,16.02633403,0.566666666,370.00979639999997,-1082.380359,0.689102749
48100.2,16.48265591,0.55,536.163988,-988.6620675,0.736530635,16.61719046,0.6,497.0031618,-1023.764708,-3.4232779289999997,16.64046736,0.362500001,455.8610102,-1049.845367,0.6549627339999999,15.85567654,0.4,404.3933568,-1073.644823,0.6855407459999999,16.03460413,0.574999999,371.5746267,-1082.0268720000001,0.6886148459999999
48100.3,16.479,0.55,537.2922905,-987.4680089999999,0.7366273390000001,16.63099418,0.6,498.3246112,-1022.765115,-3.4232205,16.652,0.350000001,457.32084689999994,-1049.045243,0.65437737,15.85740555,0.4,405.8911026,-1073.1083390000001,0.6853619390000001,16.04129553,0.583333333,373.1381898,-1081.667058,0.688134538
48100.4,16.47567062,0.540000001,538.4116847999999,-986.2678887,0.7367965740000001,16.64348324,0.6,499.6411301,-1021.7579279999999,-3.4231618999999998,16.66316252,0.35,458.7818348999999,-1048.245864,0.65366624,15.86143179,0.4,407.3852867,-1072.560284,0.685170823,16.04567268,0.5916666660000001,374.7003876,-1081.300999,0.6876464609999999
48100.5,16.47334929,0.530000001,539.5218751,-985.0612845,0.737015621,16.65411,0.6,500.95273,-1020.74306,-3.4231021160000004,16.67176703,0.35,460.24100319999997,-1047.442329,0.65289482,15.867,0.4,408.87717410000005,-1072.0045699999998,0.68494505,16.047,0.599999999,376.2611222,-1080.9287800000002,0.68713525
48100.6,16.47279264,0.520000001,540.6227332999999,-983.8476801,0.7372530629999999,16.66245432,0.6,502.2594083000001,-1019.7203910000001,-3.423041128,16.675,0.35,461.6944567,-1046.627934,0.6521561339999999,15.87315827,0.4,410.3677294,-1071.4446560000001,0.684673419,16.04490431,0.6,377.82028010000005,-1080.550257,0.6865901759999999
