Time(s),Velocity(m/s) A8 azd,metric A8 azd,E A8 azd,N A8 azd,U A8 azd,Velocity(m/s) Tesla azd,metric Tesla azd,E Tesla azd,N Tesla azd,U Tesla azd,Velocity(m/s) BMW azd,metric BMW azd,E BMW azd,N BMW azd,U BMW azd,Velocity(m/s) A6 azd,metric A6 azd,E A6 azd,N A6 azd,U A6 azd,Velocity(m/s) Mercedes azd,metric Mercedes azd,E Mercedes azd,N Mercedes azd,U Mercedes azd
48172.1,24.93222222,0.1,260.7178538,511.4598954,-0.035837446,23.91777778,0.1,301.0273551,446.915458,-0.011803923000000001,23.68333333,0.1,339.11163430000005,378.76235410000004,-0.013141014,23.77,0.1,373.8408239,301.67946800000004,-0.042364188,24.67111112,0.1,386.7091355,267.4781326,-0.050340674
48172.2,24.93454545,0.1,259.33617569999996,513.5365923,-0.037031378,23.92545454,0.1,299.7918828,448.96480329999997,-0.012120323999999998,23.68636364,0.1,338.0525238,380.87989930000003,-0.012668855,23.74636364,0.1,372.9526097,303.88352000000003,-0.041764069,24.61181819,0.1,385.8809256,269.7979488,-0.0495798
48172.3,24.93777778,0.1,257.9552739,515.6159447,-0.038225998,23.94,0.1,298.5512204,451.01234869999996,-0.012462815,23.69,0.1,336.9879044,382.995003,-0.012267126000000001,23.72444445,0.1,372.05866430000003,306.08290289999997,-0.041174503,24.55555556,0.1,385.0488775,272.1110036,-0.048764706
48172.4,24.94090909,0.1,256.57323790000004,517.6962313,-0.039432909,23.96,0.1,297.30471889999995,453.05842029999997,-0.012832976999999999,23.69090909,0.1,335.91619,385.1067653,-0.011908719,23.70181818,0.1,371.15786410000004,308.276953,-0.040574057000000004,24.50272728,0.1,384.2137605,274.4164645,-0.047969087
48172.5,24.94,0.1,255.190981,519.7759558,-0.040651674,23.96111111,0.1,296.05294910000003,455.10280439999997,-0.013185866999999999,23.69555556,0.1,334.83800539999993,387.21527599999996,-0.011584678999999999,23.68222222,0.1,370.25093019999997,310.46653660000004,-0.03995682,24.45222223,0.1,383.3758028,276.715783,-0.04724678400000001
48172.6,24.93909091,0.1,253.8086835,521.8540496,-0.041877802,23.98818182,0.1,294.7944149,457.1447472,-0.013549221,23.69909091,0.1,333.7530383,389.3202653,-0.011264123000000001,23.66272727,0.1,369.33835530000005,312.65205860000003,-0.039301153,24.39636364,0.1,382.5336765,279.00764260000005,-0.046583902999999996
48172.7,24.93888889,0.1,252.42616519999999,523.9316375,-0.043156509,24.00555555,0.1,293.53022789999994,459.1857113,-0.01399424,23.70444444,0.1,332.6620037,391.4224307,-0.010926853,23.64666667,0.1,368.42152139999996,314.83383419999996,-0.038620371,24.34444445,0.1,381.68726739999994,281.29222319999997,-0.045924375
48172.8,24.93727273,0.1,251.0442432,526.0093385,-0.04448506,24.01727273,0.1,292.2595649,461.224999,-0.014489638,23.71,0.1,331.56631339999996,393.52374100000003,-0.010643412,23.62909091,0.1,367.49992369999995,317.0117734,-0.037937887,24.29636364,0.1,380.83634720000003,283.5702675,-0.045263632000000005
48172.9,24.92888889,0.1,249.6612892,528.0862075,-0.04585714,24.02,0.1,290.9836517,463.2609455,-0.014938387,23.71777778,0.1,330.4659796,395.62352119999997,-0.010362277,23.61444445,0.1,366.57367650000003,319.1857862,-0.037301123,24.25000001,0.1,379.98142060000004,285.84205660000003,-0.044599595
48173.0,24.92727273,0.1,248.2718594,530.1611865,-0.047243184,24.04818182,0.1,289.70254839999996,465.29563210000003,-0.015360563999999998,23.72727273,0.1,329.3610443,397.72225510000004,-0.010131259,23.60181818,0.1,365.64229889999996,321.35609750000003,-0.036665109,24.19909091,0.1,379.1223673,288.10687060000004,-0.043932220999999994
48173.1,24.92555556,0.1,246.88168,532.2350859000001,-0.048634317999999996,24.06333333,0.1,288.41645919999996,467.33024000000006,-0.015838242,23.73444444,0.1,328.2510567,399.82028019999996,-0.009937666,23.58888889,0.1,364.7039585,323.521031,-0.035967769,24.15222223,0.1,378.25885710000006,290.36429310000005,-0.043258818
48173.2,24.92363636,0.1,245.4898557,534.310302,-0.050058560999999994,24.08818182,0.1,287.12531210000003,469.3634305,-0.016364099,23.74181818,0.1,327.136636,401.91621269999996,-0.009778444,23.57636364,0.1,363.7601273,325.6820943,-0.035260215,24.10454546,0.1,377.3916289,292.6149206,-0.042573634000000006
48173.3,24.91888889,0.1,244.0988379,536.3858223999999,-0.051502703,24.09888889,0.1,285.8281216,471.3947085,-0.017000283,23.74888889,0.1,326.0185572,404.01048030000004,-0.009608354,23.56888889,0.1,362.8124336,327.8410537,-0.034571892,24.05888889,0.1,376.5213617,294.8599231,-0.041869179
48173.4,24.91909091,0.1,242.7062355,538.4564832000001,-0.052998124,24.12090909,0.1,284.52645,473.42474910000004,-0.017660181,23.75454545,0.1,324.8963876,406.10389280000004,-0.009432715,23.56272727,0.1,361.86016839999996,329.9972566,-0.033919122999999995,24.01181819,0.1,375.64732250000003,297.09806299999997,-0.041146931
48173.5,24.91222222,0.1,241.31375490000002,540.5252995,-0.054536857,24.13444444,0.1,283.2217453,475.45534110000006,-0.018351044,23.76555555,0.1,323.7703316,408.1961017,-0.009273726999999999,23.56,0.1,360.90425689999995,332.1514233,-0.033265324,23.97111112,0.1,374.76966139999996,299.3305553,-0.040452086
48173.6,24.90909091,0.1,239.9179168,542.5949711000001,-0.056088322,24.15363636,0.1,281.91434399999997,477.48627089999997,-0.019011696,23.77272727,0.1,322.638839,410.2865104,-0.009154373,23.56,0.09875,359.94371980000005,334.3027998,-0.032589599,23.92727273,0.1,373.8872306,301.5570061,-0.039753521
48173.7,24.90666667,0.1,238.52253080000003,544.6649018999999,-0.057597960999999996,24.16888889,0.1,280.6045345,479.5174597,-0.019604245,23.78111111,0.1,321.501423,412.3740503,-0.009047759,23.56008777,0.100030488,358.978809,336.45262010000005,-0.031906382000000004,23.88333334,0.1,373.0005171,303.77680810000004,-0.039094603
48173.8,24.90363636,0.1,237.1272244,546.734777,-0.059066618,24.19181818,0.1,279.2920764,481.5490087,-0.020201498999999998,23.79090909,0.1,320.3580417,414.45971119999996,-0.008960299,23.56636364,0.10125,358.0086726,338.60044489999996,-0.031271616,23.84272728,0.1,372.1094607,305.99033239999994,-0.038464586
48173.9,24.89555556,0.1,235.7332293,548.8043826,-0.060554433,24.21333333,0.1,277.9772162,483.58180669999996,-0.020827866,23.80444444,0.1,319.20885719999995,416.5433359,-0.00891667,23.57,0.1,357.0345769,340.7470397,-0.030652492000000003,23.79888889,0.1,371.2151188,308.1981867,-0.037866553
48174.0,24.89181818,0.1,234.3413504,550.8765089,-0.062085654000000004,24.23090909,0.1,276.6592687,485.6149875,-0.021545487000000002,23.81454545,0.1,318.0539958,418.62501410000004,-0.008925173,23.57545454,0.1,356.0556213,342.8920143,-0.030003381000000003,23.75363637,0.1,370.31725730000005,310.3994597,-0.037223226
48174.1,24.88555556,0.1,232.9516662,552.9484445,-0.06366481,24.24333333,0.1,275.3388651,487.6481347,-0.022281724,23.82555555,0.1,316.8936917,420.70507230000004,-0.008954285,23.58222222,0.1,355.07228030000005,345.0356276,-0.029321154,23.71222223,0.1,369.4166392,312.5951865,-0.036543155
48174.2,24.88181818,0.1,231.56429690000002,555.0170282,-0.065284926,24.26090909,0.1,274.01543430000004,489.68147350000004,-0.023078356,23.84,0.1,315.7276206,422.78333039999995,-0.009031657,23.58909091,0.1,354.0844037,347.1781157,-0.028604047,23.67272728,0.1,368.5128919,314.7852994,-0.035831244
48174.3,24.87888889,0.1,230.17903199999998,557.0852076,-0.066926153,24.27,0.1,272.6902083,491.71520630000003,-0.023959957,23.85,0.1,314.5567197,424.86024979999996,-0.009154901,23.59777778,0.1,353.0922079,349.3193888,-0.027871819,23.63222223,0.1,367.6056729,316.9701586,-0.035122575
48174.4,24.87545455,0.1,228.7964426,559.1503614,-0.068578228,24.26545455,0.1,271.3635476,493.7484669,-0.024858953,23.85636364,0.1,313.380917,426.9349641,-0.00926084,23.60818182,0.1,352.09583100000003,351.4601667,-0.027161007999999997,23.59454546,0.1,366.6944175,319.149269,-0.034463096
48174.5,24.87111111,0.1,227.41426919999998,561.2144244,-0.070245296,24.25888889,0.1,270.03567460000005,495.77980419999994,-0.025748095,23.86666667,0.1,312.20012230000003,429.0078784,-0.009320764,23.62333333,0.1,351.0960122,353.6005508,-0.026469548,23.55,0.1,365.7791135,321.3222367,-0.033784913
48174.6,24.86545455,0.1,226.0337315,563.2794442000001,-0.071930749,24.26090909,0.1,268.70588019999997,497.8101968,-0.026639415,23.88,0.1,311.01372280000004,431.0797126,-0.009415964,23.64090909,0.1,350.0920662,355.74090099999995,-0.025812581,23.51454546,0.1,364.85934649999996,323.4884318,-0.033015326
48174.7,24.86111111,0.1,224.65380809999996,565.3448807999999,-0.073634503,24.25111111,0.1,267.3748014,499.8390823,-0.027564454,23.89,0.1,309.82204900000005,433.14907180000006,-0.009533318,23.65777778,0.1,349.0832963,357.88134110000004,-0.025199778,23.48222223,0.1,363.9349782,325.64944049999997,-0.032291391
48174.8,24.86181818,0.1,223.271675,567.4093389999999,-0.075366562,24.23909091,0.1,266.0433516,501.86625819999995,-0.028540332999999998,23.89090909,0.1,308.62365889999995,435.2152471,-0.00967923,23.67818182,0.1,348.0686207,360.0210272,-0.024569683,23.44636364,0.1,363.0068677,327.8049142,-0.031611721
48174.9,24.85888889,0.1,221.8891227,569.4732352000001,-0.077124203,24.21222222,0.1,264.7116208,503.890937,-0.02956805,23.9,0.1,307.419658,437.2785086,-0.009856067,23.69555555,0.1,347.0489048,362.1601507,-0.023887622999999997,23.41333334,0.1,362.07498510000005,329.9552353,-0.030937017
48175.0,24.85545455,0.1,220.5111385,571.5352871,-0.078888446,24.19090909,0.1,263.3802882,505.9123989,-0.030577409,23.9,0.1,306.210509,439.33984639999994,-0.010064799000000001,23.71818182,0.1,346.024467,364.29943149999997,-0.023218008999999998,23.37909091,0.1,361.1389278,332.10033619999996,-0.030250855
48175.1,24.85444444,0.1,219.1344235,573.5968896,-0.080681685,24.17222222,0.1,262.0487767,507.93165619999996,-0.031593847,23.9,0.1,304.9964523,441.39829289999994,-0.010297085,23.73777778,0.1,344.9958121,366.4384647,-0.022616731,23.35,0.1,360.1991343,334.24122969999996,-0.029572523
48175.2,24.84909091,0.1,217.76077420000001,575.6592127,-0.08250479299999999,24.15727273,0.1,260.7171225,509.94892269999997,-0.032684024,23.90090909,0.1,303.7772476,443.4541182,-0.010552229,23.76181818,0.1,343.96225499999997,368.5780377,-0.022108483999999998,23.31909091,0.1,359.25552660000005,336.377533,-0.02891381
48175.3,24.84555556,0.1,216.3879255,577.7220312999999,-0.084365605,24.13444445,0.1,259.3858724,511.9634672,-0.033775797999999996,23.91,0.1,302.5532913,445.50792980000006,-0.010829235,23.78111111,0.1,342.9237537,370.7178918,-0.021652877999999997,23.28777778,0.1,358.3077562,338.5084138,-0.028281344
48175.4,24.84181818,0.1,215.014309,579.7861778,-0.08624439800000001,24.12272727,0.1,258.05488219999995,513.9763360000001,-0.034858661,23.91,0.1,301.3240909,447.5579614,-0.011171676,23.80454545,0.1,341.8798215,372.85745330000003,-0.021172819,23.25636364,0.1,357.35504199999997,340.6331631,-0.027641546
48175.5,24.84,0.1,213.6386571,581.8491547,-0.088138787,24.12444444,0.1,256.723701,515.9881026,-0.035953096000000004,23.91111111,0.1,300.0904395,449.60593439999997,-0.011508663999999998,23.82666666,0.1,340.830879,374.99694710000006,-0.020683678,23.22777778,0.1,356.3980749,342.7529512,-0.026997157
48175.6,24.84,0.1,212.26590269999997,583.9106134,-0.09000024699999999,24.12,0.1,255.3919984,517.9998022,-0.03711911,23.92,0.1,298.8521747,451.6523886,-0.011832828,23.85090909,0.1,339.7771126,377.1364633,-0.020198346000000002,23.19909091,0.1,355.4374739,344.86823910000004,-0.026327785
48175.7,24.84111111,0.1,210.8926992,585.9712063999999,-0.091818499,24.11333333,0.1,254.0598827,520.0102647,-0.038242371000000004,23.92,0.1,297.6106065,453.69725669999997,-0.01219235,23.87444444,0.1,338.7180474,379.2763731,-0.019701482,23.17444445,0.1,354.4727341,346.9791733,-0.025634993
48175.8,24.83727273,0.1,209.5185837,588.0343422999999,-0.093586968,24.12363636,0.1,252.72674080000002,522.0205364,-0.039452699,23.92636364,0.1,296.36452710000003,455.7400324,-0.012534426999999999,23.89818182,0.1,337.65299260000006,381.41577639999997,-0.019213628,23.14727273,0.1,353.5038496,349.0848873,-0.024926662000000002
48175.9,24.83777778,0.1,208.1415254,590.0969723,-0.09533933,24.11444444,0.1,251.3936904,524.030201,-0.040690158,23.93333333,0.1,295.1138585,457.780412,-0.012876313,23.92444444,0.1,336.5820203,383.5541895,-0.018785533,23.12222223,0.1,352.5314694,351.1862139,-0.02422773
48176.0,24.83272727,0.1,206.7602928,592.1560476,-0.09712304599999999,24.11636364,0.1,250.05992030000002,526.039146,-0.04195470900000001,23.94181818,0.1,293.8579037,459.8182603,-0.013295182,23.94818182,0.1,335.50464960000005,385.6932661,-0.018419917,23.09363637,0.1,351.5553591,353.28270289999995,-0.023565129
48176.1,24.82888889,0.1,205.37773380000002,594.214077,-0.098920978,24.10666667,0.1,248.7252563,528.0471689,-0.04328088099999999,23.94111111,0.1,292.5970892,461.8542862,-0.013773654,23.97111111,0.1,334.4213435,387.83175750000004,-0.018096814,23.07333334,0.1,350.5754705,355.37580560000004,-0.022946163
48176.2,24.82181818,0.1,203.99595119999998,596.2732995,-0.10076867199999999,24.10363636,0.1,247.3908341,530.0541122999999,-0.044550412000000005,23.94090909,0.1,291.33084449999996,463.8861609,-0.014189538,23.98909091,0.1,333.33186739999996,389.97004619999996,-0.017776038,23.04909091,0.1,349.5912991,357.4636095,-0.022363819
48176.3,24.81333333,0.1,202.6152696,598.3326687000001,-0.102692829,24.10222222,0.1,246.0562991,532.0611686000001,-0.045869161,23.95111111,0.1,290.0595058,465.91491940000003,-0.014573773,24.00111111,0.1,332.2360833,392.10672589999996,-0.017454857,23.02444445,0.1,348.602358,359.54683450000005,-0.021747412999999997
48176.4,24.80818182,0.1,201.2354005,600.3920722,-0.104721465,24.09545455,0.1,244.72234819999997,534.0678654,-0.04718141,23.95909091,0.1,288.7840525,467.94262050000003,-0.015046088999999999,24.01272727,0.1,331.1339433,394.2412567,-0.01715633,23.01,0.1,347.6092362,361.6254807,-0.021078114
48176.5,24.80444444,0.1,199.8572392,602.4518812000001,-0.10681973300000001,24.08888889,0.1,243.38873519999999,536.0739327,-0.048521147,23.96555556,0.1,287.50388389999995,469.9668904,-0.015620383,24.02444444,0.1,330.02624039999995,396.37352610000005,-0.016872913,23.00888889,0.1,346.6117352,363.701033,-0.020429858000000002
48176.6,24.80090909,0.1,198.48329109999997,604.5163147000001,-0.108880395,24.09,0.1,242.05484109999998,538.0795954,-0.049953952,23.96545455,0.1,286.2183931,471.9886517,-0.016253682,24.03545454,0.1,328.91374360000003,398.5061892,-0.016625965,23.00909091,0.1,345.6093322,365.7740877,-0.019849546000000003
48176.7,24.8,0.1,197.1110448,606.5822336,-0.110837495,24.07444445,0.1,240.72078009999998,540.0843472999999,-0.051432535999999994,23.97,0.1,284.92784439999997,474.0077243,-0.016887983,24.04888889,0.1,327.79650710000004,400.638346,-0.016431128,23.01,0.1,344.60274219999997,367.8455786,-0.01932158
48176.8,24.79545455,0.1,195.7395688,608.6501781000001,-0.11269369800000001,24.07454545,0.1,239.3871232,542.0881883999999,-0.052810775,23.97363636,0.1,283.6329468,476.0246596,-0.017552098000000002,24.06,0.1,326.6725121,402.767375,-0.016269271000000002,23.01818182,0.1,343.5911,369.9145943,-0.01885926
48176.9,24.79,0.1,194.36862299999999,610.7191468,-0.114472,24.08777778,0.1,238.0534254,544.0925362,-0.054182559000000005,23.98,0.1,282.3339648,478.03977239999995,-0.018190705,24.07333333,0.1,325.54298439999997,404.8946265,-0.01611727,23.02777778,0.1,342.5745197,371.9815849,-0.01838963
48177.0,24.78454546,0.1,192.99860990000002,612.7875872999999,-0.11624472,24.1,0.1,236.71968080000002,546.0986057,-0.055533355,23.98181818,0.1,281.03036360000004,480.05145419999997,-0.01877492,24.08454545,0.1,324.4078697,407.0203591,-0.015947816,23.04272727,0.1,341.55275489999997,374.048114,-0.017921587
48177.1,24.77555556,0.1,191.6294454,614.8548246,-0.118100644,24.11444444,0.1,235.38508430000005,548.1053056,-0.056932685999999996,23.99,0.1,279.7240298,482.0624162,-0.019359861000000003,24.09333333,0.1,323.2683159,409.14509039999996,-0.015797847,23.05888889,0.1,340.52594369999997,376.1141255,-0.017453899
48177.2,24.76818182,0.1,190.2632266,616.9221637,-0.119964504,24.11454545,0.1,234.0499724,550.1124671,-0.058389891,23.99909091,0.1,278.41502349999996,484.0728835,-0.019978166000000002,24.10090909,0.1,322.123061,411.2678753,-0.015669884,23.07545454,0.1,339.49397210000006,378.1786968,-0.016995501
48177.3,24.75777778,0.1,188.8967508,618.9881533,-0.121903762,24.11777778,0.1,232.7137081,552.1190665,-0.059862900999999996,24.00888889,0.1,277.10405360000004,486.0830811000001,-0.020692993,24.10666667,0.1,320.9721052,413.38788139999997,-0.01556969,23.09222222,0.1,338.4567499,380.2428293,-0.016524056999999998
48177.4,24.75454545,0.1,187.5290929,621.051477,-0.12388441,24.12090909,0.1,231.37702459999997,554.1258239,-0.061367316,24.01181818,0.1,275.7911443,488.0929977,-0.021460626,24.11090909,0.1,319.81516610000006,415.5049624,-0.015507999,23.11363636,0.1,337.4135079,382.30593769999996,-0.016093621000000002
48177.5,24.74777778,0.1,186.16082350000002,623.1133163,-0.12577576599999998,24.12111111,0.1,230.03962740000003,556.1324579,-0.06287807299999999,24.02,0.1,274.4775393,490.10288089999995,-0.022262096000000002,24.11333333,0.1,318.6525682,417.6195346,-0.015494549,23.12888889,0.1,336.3648231,384.3679435,-0.015728015
48177.6,24.74,0.1,184.7908551,625.1769446000001,-0.127625194,24.12454545,0.1,228.7022977,558.1387772999999,-0.064406991,24.02909091,0.1,273.1645664,492.1141259,-0.023138645,24.11818182,0.1,317.4846178,419.7321267,-0.01553045,23.14636363,0.1,335.3112542,386.42963419999995,-0.015414276000000001
48177.7,24.73222222,0.1,183.41987880000002,627.2395947000001,-0.129447953,24.13222222,0.1,227.36515550000001,560.145851,-0.065968628,24.03,0.1,271.8511622,494.1257762,-0.024060007999999997,24.12,0.1,316.31102660000005,421.8412875,-0.015580333,23.16,0.1,334.2524768,388.49021089999997,-0.015100858
48177.8,24.72727273,0.1,182.0489459,629.3018063999999,-0.131231613,24.12818182,0.1,226.0271974,562.1530488,-0.067575759,24.03,0.1,270.537561,496.1372807,-0.024958456,24.12636364,0.1,315.1315783,423.9482544,-0.015686402,23.17272727,0.1,333.1887794,390.55029260000003,-0.01475926
48177.9,24.71555556,0.1,180.67814669999999,631.36241,-0.133065442,24.13333333,0.1,224.689433,564.1601121,-0.06921024099999999,24.03333333,0.1,269.22340230000003,498.1487969,-0.025826581,24.13111111,0.1,313.94655530000006,426.0520263,-0.015813348,23.19222222,0.1,332.1201077,392.6093841,-0.014466136999999999
48178.0,24.70909091,0.1,179.31017869999997,633.4258603,-0.13497675,24.13727273,0.1,223.35145359999999,566.1676258,-0.070852896,24.03454545,0.1,267.9080732,500.1603359,-0.026732584,24.13363636,0.1,312.75561519999997,428.1525356000001,-0.01592501,23.2,0.1,331.0461375,394.6672042,-0.014185666000000001
48178.1,24.70555556,0.1,177.94236840000002,635.4893111,-0.136927809,24.14333333,0.1,222.01279049999997,568.1753649,-0.07253894400000001,24.03,0.1,266.591021,502.1709528,-0.027738073999999998,24.13888889,0.1,311.5602119,430.25113250000004,-0.016022959,23.21333333,0.1,329.9667246,396.722988,-0.013936133
48178.2,24.70272727,0.1,176.572012,637.5484985,-0.138882681,24.14454545,0.1,220.6737142,570.1833181,-0.07423208099999999,24.02545455,0.1,265.2728586,504.1801525,-0.028820826,24.14363636,0.1,310.3592159,432.3472993,-0.01612914,23.22454545,0.1,328.8821934,398.7774329,-0.01371548
48178.3,24.69666667,0.1,175.20031730000002,639.6054477000001,-0.140827671,24.15333333,0.1,219.33469920000002,572.1914856000001,-0.07593725700000001,24.01444445,0.1,263.9536221,506.18803629999996,-0.029893046,24.14888889,0.1,309.1519303,434.4402147,-0.016257747,23.23,0.1,327.79279019999996,400.8300327,-0.013537973
48178.4,24.69363636,0.1,173.8276867,641.6621272000001,-0.142727907,24.16,0.1,217.99489849999998,574.2003285000001,-0.077730823,24.01,0.1,262.6330531,508.193693,-0.030915167,24.15818182,0.1,307.9379463,436.52960880000006,-0.016415797,23.23363636,0.1,326.6989478,402.8809787,-0.013385306000000001
48178.5,24.68777778,0.1,172.4541743,643.717626,-0.14461837800000002,24.16333333,0.1,216.6542338,576.2094642000001,-0.07952353599999999,24.00555556,0.1,261.3114701,510.1980676,-0.032000455,24.16444444,0.1,306.7186702,438.6164267,-0.016608528,23.23,0.1,325.601874,404.9296523,-0.013225243999999999
48178.6,24.68818182,0.1,171.0773106,645.7721126,-0.14653517900000002,24.17090909,0.1,215.3126812,578.2191629,-0.08133164,23.99454546,0.1,259.9888189,512.2015651,-0.033142594,24.17,0.1,305.4934288,440.7008819,-0.016848622,23.22,0.1,324.5008357,406.9756147,-0.013060368000000001
48178.7,24.68333333,0.1,169.6992466,647.8259696,-0.148456896,24.18444444,0.1,213.9696097,580.2285582000001,-0.083204575,23.98333333,0.1,258.66522569999995,514.202903,-0.034291242,24.17777778,0.1,304.2616873,442.78249089999997,-0.017118215,23.21777778,0.1,323.39523210000004,409.0182582,-0.012910523
48178.8,24.68181818,0.1,168.3233711,649.881391,-0.15036039699999998,24.18909091,0.1,212.6256023,582.2381001,-0.085075587,23.97363636,0.1,257.341616,516.2026549999999,-0.035433257999999995,24.18727273,0.1,303.02306749999997,444.86051100000003,-0.017397314,23.21,0.1,322.2852073,411.0586068,-0.012775257
48178.9,24.68111111,0.1,166.948224,651.9369141,-0.152255011,24.2,0.1,211.281488,584.2486438,-0.086856283,23.96222222,0.1,256.0177313,518.200315,-0.036614075,24.19555555,0.1,301.7784042,446.93605599999995,-0.017726411,23.20333333,0.1,321.17154260000007,413.09535539999996,-0.012648000000000001
48179.0,24.67636364,0.1,165.57295219999997,653.9913801,-0.154175329,24.22181818,0.1,209.93636549999997,586.2605828,-0.08861877,23.95,0.1,254.6938781,520.1967605000001,-0.037798336,24.20454545,0.1,300.52745739999995,449.008901,-0.018085733,23.19363636,0.1,320.0533065,415.1287402,-0.012553756999999999
48179.1,24.67333333,0.1,164.19859499999998,656.0455092,-0.156112988,24.24,0.1,208.590331,588.2736808999999,-0.090368503,23.94222222,0.1,253.3675988,522.1898088,-0.039003749,24.21444444,0.1,299.27159680000005,451.0789786,-0.018446959,23.18888889,0.1,318.9300125,417.1584688,-0.012516983999999998
48179.2,24.67363636,0.1,162.8251886,658.1008651000001,-0.158040121,24.25909091,0.1,207.2427536,590.2881295,-0.092150082,23.93272727,0.1,252.0403597,524.1809450000001,-0.040275448,24.22636364,0.1,298.0105461,453.14807740000003,-0.018811083,23.17727273,0.1,317.8024838,419.1844961,-0.012517799
48179.3,24.67222222,0.1,161.4526727,660.1563338999999,-0.15994991,24.27,0.1,205.8943544,592.3036696,-0.093935121,23.92111111,0.1,250.71277940000002,526.1703941000001,-0.041560935,24.23777778,0.1,296.74456969999994,455.2147238,-0.019177487,23.17,0.1,316.670576,421.2071034,-0.012536819
48179.4,24.66818182,0.1,160.0781876,662.2108581,-0.161886599,24.28818182,0.1,204.5448208,594.3206389999999,-0.095725059,23.91363636,0.1,249.3846298,528.1583473999999,-0.042888779,24.24909091,0.1,295.47319889999994,457.2796602,-0.019532274,23.17,0.1,315.5343613,423.22688700000003,-0.012618338
48179.5,24.66888889,0.1,158.7029889,664.2648091,-0.16381359,24.30666666,0.1,203.19375630000002,596.3391048999999,-0.097608565,23.90333333,0.1,248.05677590000002,530.1450411000001,-0.044173528,24.25666667,0.1,294.19672810000003,459.34242539999997,-0.019923732,23.17,0.1,314.3928362,425.24361050000005,-0.012727028
48179.6,24.67,0.1,157.3278397,666.3186254999999,-0.165730243,24.32090909,0.1,201.84164760000002,598.3583137,-0.099553146,23.9,0.1,246.7274454,532.1301828,-0.045457572,24.27,0.1,292.9147668,461.4032444,-0.020376188,23.18272727,0.1,313.24439639999997,427.2570263,-0.012804444
48179.7,24.66777778,0.1,155.95317849999998,668.3736574,-0.167642351,24.33222222,0.1,200.48860290000002,600.3787491,-0.101534178,23.89222222,0.1,245.39826639999998,534.1143686,-0.046789157000000005,24.28111111,0.1,291.62721289999996,463.4619597,-0.020860186,23.21666666,0.1,312.0901835,429.2692271000001,-0.012831387
48179.8,24.66909091,0.1,154.57133180000002,670.4497831,-0.169491172,24.34272727,0.1,199.13523500000002,602.400445,-0.103504255,23.88363636,0.1,244.06988790000003,536.0978686999999,-0.048142234000000006,24.29272727,0.1,290.33443880000004,465.5182225,-0.021304674,23.25363636,0.1,310.9298847,431.28260889999996,-0.012889281
48179.9,24.67222222,0.1,153.18856709999997,672.5299029,-0.171285655,24.35222222,0.1,197.7820006,604.4234688999999,-0.10537860199999999,23.88,0.1,242.740952,538.0807279,-0.049547783,24.30333333,0.1,289.0368833,467.5728317,-0.021730883,23.29,0.1,309.7629473,433.2965756,-0.012984585
48180.0,24.67272727,0.1,151.8081233,674.6069633,-0.173023727,24.37090909,0.1,196.4281787,606.4480457000001,-0.10719300699999999,23.87181818,0.1,241.41125440000002,540.0619113,-0.051004649000000006,24.31545454,0.1,287.7342158,469.62591100000003,-0.022222731000000003,23.32545454,0.1,308.58909500000004,435.310317,-0.013104893000000001
48180.1,24.67333333,0.1,150.4302405,676.6809531,-0.17476956,24.38333333,0.1,195.0740817,608.4743779,-0.10897712,23.86111111,0.1,240.08119759999997,542.0416438999999,-0.052383115,24.32777778,0.1,286.426202,471.6776403,-0.022836631,23.36444444,0.1,307.4096077,437.3247897,-0.013244694
48180.2,24.67272727,0.1,149.0537892,678.7522997000001,-0.176562305,24.39454545,0.1,193.7195053,610.5016217,-0.11073050400000001,23.85909091,0.1,238.75122030000003,544.021197,-0.05369723,24.34363636,0.1,285.1140435,473.7282335,-0.02353352,23.39818181,0.1,306.2230552,439.33954339999997,-0.013408477
48180.3,24.67222222,0.1,147.67919009999997,680.8214868,-0.178403785,24.41,0.1,192.364119,612.5303623,-0.112525485,23.85222222,0.1,237.4220435,546.0002105000001,-0.055002699999999995,24.35666667,0.1,283.7982752,475.7787368,-0.024257262,23.43666666,0.1,305.029768,441.3546119,-0.013607900000000001
48180.4,24.67181818,0.1,146.3065992,682.8882219999999,-0.180276865,24.41909091,0.1,191.0079169,614.5604645,-0.114376862,23.84909091,0.1,236.09427390000002,547.9804846,-0.056388728,24.37181818,0.1,282.4786808,477.8272154,-0.024959752999999998,23.47,0.1,303.8291154,443.36917400000004,-0.013855398
48180.5,24.67222222,0.1,144.9358784,684.9541028,-0.182163379,24.42777778,0.1,189.6511874,616.5909271,-0.11623695,23.84,0.1,234.76785159999997,549.9607591,-0.057837575999999995,24.38777778,0.1,281.1556809,479.87575039999996,-0.025597268,23.50888888,0.1,302.6219744,445.38406219999996,-0.01412445
48180.6,24.67090909,0.1,143.5674722,687.0190841,-0.184056804,24.44272727,0.1,188.2934678,618.6226501,-0.11811922,23.83181818,0.1,233.44214559999998,551.9406855000001,-0.059282374000000006,24.39909091,0.1,279.8285603,481.92346430000003,-0.026185757999999996,23.54454545,0.1,301.4074379,447.3997152,-0.01445366
48180.7,24.66777778,0.1,142.2003053,689.0827609,-0.18600995899999997,24.44,0.1,186.93581559999998,620.6552061000001,-0.119975709,23.82777778,0.1,232.1169035,553.9200722,-0.060728384,24.41222222,0.1,278.4990797,483.9710323,-0.026781237000000003,23.58111111,0.1,300.1861608,449.41536809999997,-0.014759622
